Date,Open,High,Low,Close,Volumn,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolumn
2020-09-18,5140.0,5160.0,,,,,5140.0,
2020-09-17,5220.0,5220.0,,,,,5140.0,
2020-09-16,5140.0,5210.0,,,,,5210.0,
2020-09-15,5160.0,5190.0,,,,,5190.0,
2020-09-14,5110.0,5180.0,,,,,5150.0,
2020-09-11,5080.0,5120.0,,,,,5090.0,
2020-09-10,5110.0,5150.0,,,,,5110.0,
2020-09-09,5060.0,5120.0,,,,,5080.0,
2020-09-08,5130.0,5160.0,,,,,5110.0,
2020-09-07,5140.0,5150.0,,,,,5110.0,
2020-09-04,5110.0,5140.0,,,,,5140.0,
2020-09-03,5220.0,5250.0,,,,,5200.0,
2020-09-02,5180.0,5230.0,,,,,5200.0,
2020-09-01,5080.0,5160.0,,,,,5140.0,
2020-08-31,5200.0,5250.0,,,,,5080.0,
2020-08-28,5230.0,5270.0,,,,,5190.0,
2020-08-27,5250.0,5250.0,,,,,5200.0,
2020-08-26,5260.0,5300.0,,,,,5300.0,
2020-08-25,5200.0,5290.0,,,,,5290.0,
2020-08-24,5130.0,5140.0,,,,,5120.0,
2020-08-21,5110.0,5180.0,,,,,5130.0,
2020-08-20,5320.0,5320.0,,,,,5100.0,
2020-08-19,5350.0,5500.0,,,,,5360.0,
2020-08-18,5450.0,5460.0,,,,,5380.0,
2020-08-14,5500.0,5510.0,,,,,5470.0,
2020-08-13,5530.0,5570.0,,,,,5520.0,
2020-08-12,5440.0,5500.0,,,,,5500.0,
2020-08-11,5360.0,5450.0,,,,,5400.0,
2020-08-10,5160.0,5320.0,,,,,5290.0,
2020-08-07,5240.0,5240.0,,,,,5160.0,
2020-08-06,5150.0,5280.0,,,,,5240.0,
2020-08-05,5160.0,5190.0,,,,,5130.0,
2020-08-04,5070.0,5170.0,,,,,5160.0,
2020-08-03,5130.0,5140.0,,,,,5070.0,
2020-07-31,5230.0,5260.0,,,,,5140.0,
2020-07-30,5300.0,5340.0,,,,,5240.0,
2020-07-29,5090.0,5280.0,,,,,5270.0,
2020-07-28,5130.0,5200.0,,,,,5120.0,
2020-07-27,5060.0,5150.0,,,,,5090.0,
2020-07-24,5110.0,5150.0,,,,,5080.0,
2020-07-23,5160.0,5190.0,,,,,5140.0,
2020-07-22,5240.0,5340.0,,,,,5170.0,
2020-07-21,5210.0,5260.0,,,,,5210.0,
2020-07-20,5170.0,5230.0,,,,,5190.0,
2020-07-17,5200.0,5270.0,,,,,5180.0,
2020-07-16,5160.0,5250.0,,,,,5210.0,
