Date,Open,High,Low,Close,Volumn,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolumn
2020-09-18,28650.0,29950.0,,,,,29550.0,
2020-09-17,26450.0,29400.0,,,,,28650.0,
2020-09-16,24850.0,27500.0,,,,,25950.0,
2020-09-15,24650.0,25300.0,,,,,24650.0,
2020-09-14,23500.0,24450.0,,,,,24000.0,
2020-09-11,23200.0,23350.0,,,,,23100.0,
2020-09-10,22950.0,23400.0,,,,,23050.0,
2020-09-08,23600.0,23600.0,,,,,22050.0,
2020-09-04,21650.0,22200.0,,,,,21800.0,
2020-09-02,19750.0,24400.0,,,,,22900.0,
2020-09-01,19400.0,20700.0,,,,,18800.0,
2020-08-31,17800.0,18700.0,,,,,18050.0,
2020-08-28,17800.0,18200.0,,,,,17600.0,
2020-08-27,17750.0,18000.0,,,,,17450.0,
2020-08-26,18100.0,18100.0,,,,,17750.0,
2020-08-25,18300.0,18400.0,,,,,18100.0,
2020-08-24,17350.0,18250.0,,,,,18050.0,
2020-08-21,17650.0,18000.0,,,,,17400.0,
2020-08-20,18100.0,18300.0,,,,,17500.0,
2020-08-19,17100.0,18800.0,,,,,18000.0,
2020-08-18,18100.0,19000.0,,,,,17050.0,
2020-08-14,20150.0,20300.0,,,,,17900.0,
2020-08-13,16700.0,20850.0,,,,,20850.0,
2020-08-12,16550.0,16650.0,,,,,16050.0,
2020-08-11,16450.0,16900.0,,,,,16550.0,
2020-08-10,16900.0,16950.0,,,,,16500.0,
2020-08-07,17300.0,17500.0,,,,,17000.0,
2020-08-06,17800.0,17800.0,,,,,17350.0,
2020-08-05,16850.0,17600.0,,,,,17500.0,
2020-08-04,16150.0,17050.0,,,,,16650.0,
2020-08-03,16700.0,16700.0,,,,,16100.0,
2020-07-31,16850.0,17100.0,,,,,16700.0,
2020-07-30,17050.0,17400.0,,,,,16900.0,
2020-07-29,18000.0,18100.0,,,,,17750.0,
2020-07-28,17900.0,18400.0,,,,,18000.0,
2020-07-27,18000.0,18350.0,,,,,17900.0,
2020-07-24,18100.0,18650.0,,,,,18100.0,
2020-07-23,18500.0,18550.0,,,,,18300.0,
2020-07-22,19100.0,19200.0,,,,,18650.0,
2020-07-21,18750.0,19400.0,,,,,19000.0,
2020-07-20,18400.0,18650.0,,,,,18250.0,
2020-07-17,18700.0,18950.0,,,,,18700.0,
2020-07-16,18500.0,19000.0,,,,,18700.0,
2020-07-15,18050.0,18550.0,,,,,18350.0,
2020-07-14,18050.0,19400.0,,,,,18000.0,
2020-07-13,18300.0,18300.0,,,,,18050.0,
2020-07-10,18500.0,18650.0,,,,,18200.0,
2020-07-09,17800.0,18850.0,,,,,18550.0,
2020-07-08,18350.0,18400.0,,,,,18000.0,
2020-07-07,18400.0,18650.0,,,,,18400.0,
2020-07-06,18350.0,18800.0,,,,,18400.0,
2020-07-02,17900.0,18650.0,,,,,18500.0,
2020-07-01,18600.0,18700.0,,,,,17850.0,
2020-06-30,18500.0,19250.0,,,,,18600.0,
2020-06-29,19400.0,19650.0,,,,,19100.0,
2020-06-26,20050.0,20250.0,,,,,19800.0,
2020-06-25,20250.0,20750.0,,,,,20050.0,
2020-06-24,20350.0,21000.0,,,,,20550.0,
2020-06-23,20500.0,20950.0,,,,,20750.0,
2020-06-22,20700.0,21100.0,,,,,20500.0,
2020-06-19,21200.0,21400.0,,,,,20950.0,
2020-06-18,21800.0,22000.0,,,,,21150.0,
2020-06-17,21300.0,22600.0,,,,,22000.0,
2020-06-16,21050.0,22150.0,,,,,21600.0,
2020-06-15,22500.0,23050.0,,,,,20350.0,
2020-06-12,21300.0,23850.0,,,,,22500.0,
2020-06-11,23450.0,23500.0,,,,,22900.0,
2020-06-10,21800.0,23900.0,,,,,23800.0,
2020-06-09,21550.0,22200.0,,,,,21800.0,
2020-06-08,22350.0,23400.0,,,,,21850.0,
2020-06-05,19600.0,21700.0,,,,,21650.0,
2020-06-04,20100.0,20200.0,,,,,19400.0,
2020-06-03,20300.0,20600.0,,,,,19950.0,
2020-06-02,20250.0,21350.0,,,,,20050.0,
2020-06-01,19150.0,20250.0,,,,,19850.0,
2020-05-29,18250.0,19400.0,,,,,18500.0,
2020-05-28,18750.0,18900.0,,,,,18300.0,
2020-05-27,18850.0,19050.0,,,,,18700.0,
2020-05-26,18950.0,19050.0,,,,,18900.0,
2020-05-22,19200.0,19500.0,,,,,18900.0,
2020-05-21,19400.0,19700.0,,,,,19250.0,
2020-05-20,19050.0,19600.0,,,,,19400.0,
2020-05-19,19100.0,19300.0,,,,,19050.0,
2020-05-18,18900.0,19300.0,,,,,18900.0,
2020-05-15,19200.0,19350.0,,,,,19100.0,
2020-05-14,19500.0,19750.0,,,,,19250.0,
2020-05-13,19000.0,19350.0,,,,,19250.0,
2020-05-12,20650.0,20700.0,,,,,19350.0,
2020-05-11,19400.0,21250.0,,,,,20650.0,
2020-05-08,19200.0,19700.0,,,,,19400.0,
2020-05-07,19200.0,19450.0,,,,,19200.0,
2020-05-06,18650.0,18650.0,,,,,18650.0,
2020-05-05,18650.0,18650.0,,,,,18650.0,
2020-05-04,18600.0,19400.0,,,,,18650.0,
2020-05-01,19000.0,19000.0,,,,,19000.0,
2020-04-30,19000.0,19000.0,,,,,19000.0,
2020-04-29,19150.0,19250.0,,,,,19000.0,
2020-04-28,19500.0,19700.0,,,,,19100.0,
2020-04-27,18950.0,19700.0,,,,,19500.0,
2020-04-24,19450.0,19750.0,,,,,18900.0,
2020-04-23,20100.0,20150.0,,,,,19750.0,
2020-04-22,19600.0,20100.0,,,,,20050.0,
2020-04-21,20750.0,21000.0,,,,,20300.0,
2020-04-20,21100.0,21500.0,,,,,21000.0,
2020-04-17,21700.0,21750.0,,,,,21200.0,
2020-04-16,20450.0,21250.0,,,,,20950.0,
2020-04-15,19000.0,19000.0,,,,,19000.0,
2020-04-14,19000.0,19000.0,,,,,19000.0,
2020-04-13,19000.0,19000.0,,,,,19000.0,
2020-04-09,19000.0,19000.0,,,,,19000.0,
2020-04-08,19000.0,19000.0,,,,,19000.0,
2020-04-07,19000.0,19000.0,,,,,19000.0,
2020-04-06,19000.0,19000.0,,,,,19000.0,
2020-04-03,19000.0,19000.0,,,,,19000.0,
2020-04-02,19000.0,19000.0,,,,,19000.0,
2020-04-01,19000.0,19000.0,,,,,19000.0,
2020-03-31,19000.0,19000.0,,,,,19000.0,
