Date,Open,High,Low,Close,Volumn,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolumn
2020-09-18,28350.0,28450.0,,,,,28350.0,
2020-09-17,28700.0,28800.0,,,,,28550.0,
2020-09-16,28550.0,28800.0,,,,,28700.0,
2020-09-15,28750.0,28950.0,,,,,28750.0,
2020-09-14,28500.0,29050.0,,,,,28750.0,
2020-09-11,28100.0,28600.0,,,,,28450.0,
2020-09-10,28550.0,28750.0,,,,,28500.0,
2020-09-09,28500.0,28650.0,,,,,28400.0,
2020-09-08,29100.0,29350.0,,,,,29050.0,
2020-09-07,29550.0,29600.0,,,,,29100.0,
2020-09-04,29600.0,29700.0,,,,,29650.0,
2020-09-03,30400.0,30400.0,,,,,30000.0,
2020-09-02,30000.0,30200.0,,,,,30200.0,
2020-09-01,29600.0,30200.0,,,,,30050.0,
2020-08-31,30350.0,30700.0,,,,,29650.0,
2020-08-28,30400.0,30900.0,,,,,30300.0,
2020-08-27,30600.0,30650.0,,,,,30000.0,
2020-08-26,31200.0,31300.0,,,,,30700.0,
2020-08-25,31150.0,31500.0,,,,,31400.0,
2020-08-24,30750.0,30900.0,,,,,30700.0,
2020-08-21,30350.0,31100.0,,,,,30750.0,
2020-08-20,31050.0,31400.0,,,,,30250.0,
2020-08-19,31800.0,32000.0,,,,,31400.0,
2020-08-18,32600.0,32650.0,,,,,31600.0,
2020-08-14,33700.0,33750.0,,,,,32700.0,
2020-08-13,33600.0,33950.0,,,,,33800.0,
2020-08-12,33350.0,34050.0,,,,,33800.0,
2020-08-11,31300.0,32850.0,,,,,32850.0,
2020-08-10,30400.0,30900.0,,,,,30850.0,
2020-08-07,30800.0,30800.0,,,,,30200.0,
2020-08-06,30000.0,31200.0,,,,,30700.0,
2020-08-05,30200.0,30300.0,,,,,30000.0,
2020-08-04,29800.0,30400.0,,,,,30200.0,
2020-08-03,30100.0,30150.0,,,,,29900.0,
2020-07-31,30800.0,31100.0,,,,,30100.0,
2020-07-30,31300.0,31650.0,,,,,30950.0,
2020-07-29,30550.0,31200.0,,,,,31050.0,
2020-07-28,30550.0,30950.0,,,,,30750.0,
2020-07-27,30200.0,30850.0,,,,,30500.0,
2020-07-24,30200.0,30650.0,,,,,30500.0,
2020-07-23,30750.0,30900.0,,,,,30500.0,
2020-07-22,30800.0,31500.0,,,,,30450.0,
2020-07-21,30350.0,30750.0,,,,,30400.0,
2020-07-20,29750.0,30500.0,,,,,30450.0,
2020-07-17,30050.0,30100.0,,,,,29750.0,
2020-07-16,29850.0,30350.0,,,,,30050.0,
2020-07-15,29700.0,30100.0,,,,,29800.0,
2020-07-14,29450.0,29600.0,,,,,29400.0,
2020-07-13,29450.0,29800.0,,,,,29600.0,
2020-07-10,29550.0,29700.0,,,,,29000.0,
2020-07-09,30000.0,30200.0,,,,,29800.0,
2020-07-08,30200.0,30250.0,,,,,30000.0,
